main_category,sub_category,siteName,name,price,img,link
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 러셀 백팩 [다크 그레이],197000원,https://wecontinew.co.kr/web/product/small/202008/f96f1007283a2433f3aadf971854cdbe.png,http://wecontinew.co.kr/product/detail.html?product_no=613&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 네트 크로스 [라이트 핑크],69000원,https://wecontinew.co.kr/web/product/small/202007/cf68b2deef6f7b33a4fe2bbcfdac4986.jpg,http://wecontinew.co.kr/product/detail.html?product_no=606&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 네트 크로스 [화이트 블루],69000원,https://wecontinew.co.kr/web/product/small/202007/028fe818082971931d0514c641eaac5c.jpg,http://wecontinew.co.kr/product/detail.html?product_no=605&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 네트 크로스 [블랙],69000원,https://wecontinew.co.kr/web/product/small/202007/b2084f0fd3c377581a065b21fe2e8422.jpg,http://wecontinew.co.kr/product/detail.html?product_no=604&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 네트 숄더 [화이트 블루],89000원,https://wecontinew.co.kr/web/product/small/202007/79024ba2644bdc053098cc62d093a7bc.jpg,http://wecontinew.co.kr/product/detail.html?product_no=603&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 네트 숄더 [블랙],89000원,https://wecontinew.co.kr/web/product/small/202007/bb47fb544885549fe1e5e2f6aaf49fbf.jpg,http://wecontinew.co.kr/product/detail.html?product_no=602&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 밀크백 크로스 [실버],129000원,https://wecontinew.co.kr/web/product/small/202007/261de572576d767f0a341340e2d28bac.jpg,http://wecontinew.co.kr/product/detail.html?product_no=601&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 밀크백 크로스 [그레이],129000원,https://wecontinew.co.kr/web/product/small/202007/8518263f5f9eded27da4afd68d86f632.jpg,http://wecontinew.co.kr/product/detail.html?product_no=600&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 밀크백 크로스 [블랙],129000원,https://wecontinew.co.kr/web/product/small/202007/a9ed54d83ffa08f6d9cf757ee9461dc5.jpg,http://wecontinew.co.kr/product/detail.html?product_no=599&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 오션백 숄더 [블랙],115000원,https://wecontinew.co.kr/web/product/small/202007/a4793dd2308bc80467ca93a0cd08889b.jpg,http://wecontinew.co.kr/product/detail.html?product_no=598&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 오션백 숄더 [그린],115000원,https://wecontinew.co.kr/web/product/small/202007/c8f92f2040dd9f0f1033c52f81baaf9c.jpg,http://wecontinew.co.kr/product/detail.html?product_no=597&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 오션백 숄더 [오렌지],115000원,https://wecontinew.co.kr/web/product/small/202007/2b2b8d49b125441e2b9ced0873edfb73.jpg,http://wecontinew.co.kr/product/detail.html?product_no=596&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 오션백 빅 토트 [블랙],139000원,https://wecontinew.co.kr/web/product/small/202007/7ed49f201bf34360ab075909ffea03ec.jpg,http://wecontinew.co.kr/product/detail.html?product_no=595&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 오션백 빅 토트 [그린],139000원,https://wecontinew.co.kr/web/product/small/20200622/db6cd84423983d4d93891853ca5f5cf1.jpg,http://wecontinew.co.kr/product/detail.html?product_no=594&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 오션백 크로스 [블랙],99000원,https://wecontinew.co.kr/web/product/small/202007/4d3adab1d2a050540e647f9bd4e6cc2a.jpg,http://wecontinew.co.kr/product/detail.html?product_no=593&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 오션백 크로스 [그린],99000원,https://wecontinew.co.kr/web/product/small/202007/7034c782c0247a738a7c7a98e823d7fd.jpg,http://wecontinew.co.kr/product/detail.html?product_no=592&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 오션백 크로스 [오렌지],99000원,https://wecontinew.co.kr/web/product/small/202007/299971d3ef6e271d6a46e03260a45f7b.jpg,http://wecontinew.co.kr/product/detail.html?product_no=591&cate_no=24&display_group=1
가방,클러치,모어 댄 컨티뉴,CONTINEW 컨티뉴 핸들 클러치백 [체리],149000원,https://wecontinew.co.kr/web/product/small/202007/79bbbff8e8cd1d6fb833cd0c0cb56ff5.png,http://wecontinew.co.kr/product/detail.html?product_no=590&cate_no=24&display_group=1
잡화,지갑,모어 댄 컨티뉴,CONTINEW 컨티뉴 엔벨로프 명함 카드 지갑 [브라운],15000원,https://wecontinew.co.kr/web/product/small/202007/51053a83212a981cd5ab5544ddb0df5c.jpg,http://wecontinew.co.kr/product/detail.html?product_no=585&cate_no=24&display_group=1
가방,클러치,모어 댄 컨티뉴,CONTINEW 컨티뉴 에브리데이 클러치백 [체리],89000원,https://wecontinew.co.kr/web/product/small/20200616/8bef37885a8856850ef50b2378b8bbfe.jpg,http://wecontinew.co.kr/product/detail.html?product_no=584&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 컨티뉴 데이백 L [다크 그레이],99000원,https://wecontinew.co.kr/web/product/small/20200612/7896fc21279b157e4801a8bc7b9e4349.jpg,http://wecontinew.co.kr/product/detail.html?product_no=583&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 에브리데이 백팩 [그레이],329000원,https://wecontinew.co.kr/web/product/small/202007/7febd5558abb9026304223be8f21acfb.jpg,http://wecontinew.co.kr/product/detail.html?product_no=582&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 에브리데이 토트 [그레이],189000원,https://wecontinew.co.kr/web/product/small/202008/e067adbdc0b44f806f3cc9e80a8a6886.png,http://wecontinew.co.kr/product/detail.html?product_no=488&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 에브리데이 토트 [블랙],189000원,https://wecontinew.co.kr/web/product/small/202008/08e01eb069da80de90241433207aba17.png,http://wecontinew.co.kr/product/detail.html?product_no=487&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,2B CONTINEW 컨티뉴 시티 블루 토트 [블랙],119000원,https://wecontinew.co.kr/web/product/small/202008/720678cf5dc032d873b706ae126ccde7.png,http://wecontinew.co.kr/product/detail.html?product_no=486&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 린넨 빅 토트백 [브라운],179000원,https://wecontinew.co.kr/web/product/small/202008/c159de58666cbef45db80a6beb851219.png,http://wecontinew.co.kr/product/detail.html?product_no=485&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 린넨 빅 토트백 [블랙],179000원,https://wecontinew.co.kr/web/product/small/202008/f60600030ccaaf57d6095946a49837ba.png,http://wecontinew.co.kr/product/detail.html?product_no=484&cate_no=24&display_group=1
잡화,지갑,모어 댄 컨티뉴,CONTINEW 알루미늄 카드지갑 V3 [핑크],39000원,https://wecontinew.co.kr/web/product/small/20200520/283dc6b0f5bbb717b6944d0f8f8bfdb0.jpg,http://wecontinew.co.kr/product/detail.html?product_no=483&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 옥스 쇼퍼백 [블랙2],179000원,https://wecontinew.co.kr/web/product/small/20200324/70279106522a14a6ce96d7417b6954a7.jpg,http://wecontinew.co.kr/product/detail.html?product_no=481&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 옥스 쇼퍼백 [폼베이지],179000원,https://wecontinew.co.kr/web/product/small/20200227/24fcc442a07df670da109717dc4b9cec.jpg,http://wecontinew.co.kr/product/detail.html?product_no=480&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 슬링백 V3 [화이트],89000원,https://wecontinew.co.kr/web/product/small/20200309/9f5dded86d531d7435fb465a598a8765.jpg,http://wecontinew.co.kr/product/detail.html?product_no=478&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 슬링백V3 [블랙],89000원,https://wecontinew.co.kr/web/product/small/20200309/b400ee9bac4e2c11aa014d624a56c1e2.jpg,http://wecontinew.co.kr/product/detail.html?product_no=477&cate_no=24&display_group=1
